latitude,longitude,administra,type,date_added,datasets,geometry
19.7016721,-72.1582175,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-15T20:07:00Z,FRAPE (Haiti Outreach),"c(797916.339170101, 2180961.02413146)"
19.6833376,-72.1811769,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2021-08-23T14:40:00Z,NA,"c(795541.582294596, 2178890.14470755)"
19.6254662,-72.1464032,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2016-11-29T20:47:00Z,FRAPE (Haiti Outreach),"c(799297.257409519, 2172541.02927336)"
19.6328109,-72.1724864,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2016-11-30T23:09:00Z,FRAPE (Haiti Outreach),"c(796546.303943744, 2173308.91147213)"
19.64669307,-72.15386868,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2021-10-01T03:56:00Z,NA,"c(798474.463625098, 2174879.05894337)"
19.64125,-72.17786,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2017-04-07T19:53:00Z,NA,"c(795966.886381144, 2174234.2784821)"
19.6513367,-72.1720933,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Protected dug well,2017-02-23T16:55:00Z,NA,"c(796553.486678062, 2175361.52615408)"
19.63027567,-72.14603394,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(799327.091134747, 2173074.38699989)"
19.6338718,-72.1561907,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2016-11-29T20:47:00Z,FRAPE (Haiti Outreach),"c(798254.507798094, 2173454.88014822)"
19.63388669,-72.14622907,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(799299.913697411, 2173474.00967616)"
19.70012,-72.13975,"1re Section Basse Plaine (Limonade), Limonade, Nord, Haiti",Unprotected dug well,2016-12-23T15:48:00Z,NA,"c(799856.510204759, 2180821.63316141)"
19.6372669,-72.1815626,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-22T21:49:00Z,FRAPE (Haiti Outreach),"c(795585.638280561, 2173786.67658922)"
19.6710668,-72.1663761,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2017-06-01T15:44:00Z,NA,"c(797117.017878315, 2177556.83321872)"
19.719935,-72.14986,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2018-04-10T21:53:00Z,NA,"c(798759.086931224, 2182998.57030808)"
19.6846817,-72.1509667,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2017-06-27T16:33:00Z,NA,"c(798708.519351311, 2179091.86620727)"
19.6527,-72.13936,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2017-04-25T16:08:00Z,NA,"c(799985.795330615, 2175569.92010692)"
19.6222812,-72.1843304,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2021-09-20T13:32:00Z,NA,"c(795322.605329382, 2172122.06250456)"
19.6179622,-72.1869489,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2021-09-17T13:29:00Z,NA,"c(795055.68352183, 2171639.15594528)"
19.6823986,-72.1520165,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T10:12:00Z,FRAPE (Haiti Outreach),"c(798602.61928347, 2178837.1382628)"
19.666087,-72.13785,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Unprotected dug well,2016-12-20T14:00:00Z,NA,"c(800119.305936574, 2177055.3732425)"
19.61710196,-72.14524269,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Water kiosk,2021-09-24T20:02:00Z,NA,"c(799434.568774724, 2171616.62481166)"
19.6657084,-72.1849065,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T17:36:00Z,FRAPE (Haiti Outreach),"c(795182.63061348, 2176931.04928147)"
19.62569855,-72.19678637,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(794009.116789961, 2172479.02005132)"
19.6454915,-72.1727408,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2017-03-28T02:12:00Z,NA,"c(796496.293388666, 2174712.97925682)"
19.6629588,-72.1408751,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Unprotected dug well,2017-04-19T16:30:00Z,NA,"c(799807.718069856, 2176703.5459483)"
19.61782612,-72.15411343,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(798502.183139465, 2171681.27079872)"
19.6701377,-72.1553396,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T10:12:00Z,FRAPE (Haiti Outreach),"c(798276.700420725, 2177473.25530434)"
19.67827,-72.15922,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2017-04-07T14:55:00Z,NA,"c(797854.513133843, 2178367.19940671)"
19.736,-72.156,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-08-14T15:59:00Z,NA,"c(798085.22529838, 2184767.16534791)"
19.6458742,-72.1808086,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Protected dug well,2017-04-18T16:09:00Z,NA,"c(795648.983779669, 2174741.33061004)"
19.61599028,-72.14542374,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(799417.627527099, 2171493.17430657)"
19.7260738,-72.1503485,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Protected dug well,2018-11-12T17:03:00Z,NA,"c(798696.426016675, 2183677.66180238)"
19.6478086,-72.1722576,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2017-03-27T18:47:00Z,NA,"c(796542.73677875, 2174970.46483662)"
19.72616344,-72.15597455,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(798106.167904769, 2183677.68618938)"
19.6493164,-72.1725191,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2017-03-27T18:40:00Z,NA,"c(796512.522669247, 2175137.01410222)"
19.64082934,-72.14468479,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2021-09-23T16:54:00Z,NA,"c(799449.090757034, 2174245.71150205)"
19.63160169,-72.14174793,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2021-09-23T16:55:00Z,NA,"c(799774.439521974, 2173228.79989201)"
19.6442842,-72.1806031,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T17:36:00Z,FRAPE (Haiti Outreach),"c(795673.463956227, 2174565.57914264)"
19.6592556,-72.1876147,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T17:36:00Z,FRAPE (Haiti Outreach),"c(794910.2926917, 2176211.63907903)"
19.6461542,-72.1724262,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T10:12:00Z,FRAPE (Haiti Outreach),"c(796528.087681564, 2174786.92852304)"
19.6367163,-72.1431055,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2016-11-29T20:46:00Z,FRAPE (Haiti Outreach),"c(799622.465596437, 2173792.91888702)"
19.6709723,-72.170325,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Protected spring,2016-11-22T21:49:00Z,FRAPE (Haiti Outreach),"c(796702.871355739, 2177539.46783111)"
19.63725227,-72.19579697,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2021-09-13T14:06:00Z,NA,"c(794091.893476764, 2173760.40439732)"
19.6362188,-72.1454759,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Unprotected dug well,2016-11-30T23:09:00Z,FRAPE (Haiti Outreach),"c(799374.6281134, 2173733.6443598)"
19.7076064,-72.1584576,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Unprotected dug well,2016-11-15T20:07:00Z,FRAPE (Haiti Outreach),"c(797880.152059846, 2181617.89918365)"
19.6418369,-72.1809654,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T17:36:00Z,FRAPE (Haiti Outreach),"c(795639.932161325, 2174293.88673619)"
19.6854953,-72.18037326,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(795621.928656486, 2179130.53098681)"
19.6293067,-72.1726133,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Surface water,2017-08-14T18:09:00Z,NA,"c(796539.426387154, 2172920.56342801)"
19.6266275,-72.1934548,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-10-13T23:49:00Z,FRAPE (Haiti Outreach),"c(794357.065106761, 2172587.66323824)"
19.62373711,-72.1837163,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(795384.391842089, 2172284.38317346)"
19.65391,-72.13825,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2017-04-25T17:09:00Z,NA,"c(800100.019454596, 2175705.90157687)"
19.6826287,-72.1801334,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-11T21:11:00Z,NA,"c(795652.360231788, 2178813.44254521)"
19.62364363,-72.19682392,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(794008.918879103, 2172251.35502003)"
19.69745759,-72.16169771,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(797559.062810324, 2180488.11093574)"
19.7147091,-72.1568635,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-15T20:07:00Z,FRAPE (Haiti Outreach),"c(798034.191192725, 2182407.41130649)"
19.69917,-72.13975,"1re Section Basse Plaine (Limonade), Limonade, Nord, Haiti",Unprotected dug well,2016-12-23T16:48:00Z,NA,"c(799858.28240986, 2180716.40772045)"
19.65471343,-72.15480175,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Piped into public tap / standpipe / basin,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(798361.702424291, 2175765.7739784)"
19.6774121,-72.1518848,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T10:12:00Z,FRAPE (Haiti Outreach),"c(798625.690169201, 2178285.05242875)"
19.64831,-72.18176,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2017-04-05T17:40:00Z,NA,"c(795544.68213163, 2175009.46717972)"
19.6795195,-72.1516333,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T10:12:00Z,FRAPE (Haiti Outreach),"c(798648.166064323, 2178518.9154521)"
19.64723648,-72.14290246,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(799624.225324473, 2174958.52139019)"
19.6424812,-72.1358452,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Unprotected dug well,2017-04-20T13:21:00Z,NA,"c(800373.660391293, 2174444.25289778)"
19.6917845,-72.146417,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Protected dug well,2017-04-17T17:42:00Z,NA,"c(799172.630342401, 2179886.60180102)"
19.6234405,-72.1741202,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2017-03-17T14:45:00Z,NA,"c(796392.053703323, 2172268.19782236)"
19.6307827,-72.1604638,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2016-11-29T20:47:00Z,FRAPE (Haiti Outreach),"c(797811.767033087, 2173105.2474954)"
19.7165641,-72.1500236,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Unprotected dug well,2018-11-12T18:51:00Z,NA,"c(798748.198318487, 2182624.91096745)"
19.6980534,-72.1565144,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2021-09-20T13:41:00Z,NA,"c(798101.707520485, 2180563.19902477)"
19.6961852,-72.158645,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Piped into public tap / standpipe / basin,2016-11-24T19:39:00Z,FRAPE (Haiti Outreach),"c(797881.661383579, 2180352.53259405)"
19.642864,-72.180649,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2021-08-16T19:40:00Z,NA,"c(795671.251525221, 2174408.1979758)"
19.644765,-72.191297,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-22T21:49:00Z,FRAPE (Haiti Outreach),"c(794550.402147556, 2174600.28837268)"
19.6505,-72.17223,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Protected dug well,2017-04-07T18:59:00Z,NA,"c(796540.681703271, 2175268.61435753)"
19.64482036,-72.19134416,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",NA,2021-09-13T13:17:00Z,NA,"c(794545.35222953, 2174606.33838268)"
19.61571173,-72.15397362,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(798520.765857525, 2171447.32210035)"
19.6769117,-72.1587117,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Rainwater,2017-04-07T18:18:00Z,NA,"c(797910.356492766, 2178217.64257797)"
19.6720974,-72.1549459,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T10:12:00Z,FRAPE (Haiti Outreach),"c(798314.377017998, 2177691.00698533)"
19.6210929,-72.1865339,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-15T13:35:00Z,NA,"c(795093.517477291, 2171986.6289883)"
19.6339416,-72.1571463,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2016-11-29T20:47:00Z,FRAPE (Haiti Outreach),"c(798154.092741486, 2173460.93769112)"
19.6220576,-72.1812151,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-22T21:49:00Z,FRAPE (Haiti Outreach),"c(795649.969800947, 2172102.69975888)"
19.63835559,-72.15273712,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(798608.646046193, 2173957.56722489)"
19.62319,-72.15021,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Protected dug well,2016-12-23T18:24:00Z,NA,"c(798901.942259744, 2172282.22803507)"
19.6440881,-72.1805795,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2021-08-16T19:13:00Z,NA,"c(795676.300076459, 2174543.90009671)"
19.6595117,-72.162456,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-12-29T16:43:00Z,FRAPE (Haiti Outreach),"c(797549.666116482, 2176283.8295074)"
19.6462398,-72.1723004,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(796541.131246385, 2174796.62885722)"
19.6558557,-72.1639524,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2021-09-07T12:14:00Z,NA,"c(797399.399613165, 2175876.26815744)"
19.67222,-72.16828,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Other,2017-02-17T15:23:00Z,NA,"c(796915.132723408, 2177681.23587645)"
19.6209205,-72.1814536,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-22T21:49:00Z,FRAPE (Haiti Outreach),"c(795627.021061652, 2171976.34094792)"
19.6603947,-72.1395382,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Unprotected dug well,2018-11-14T13:11:00Z,NA,"c(799952.77083438, 2176421.89576112)"
19.71158896,-72.15724893,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(797999.551004351, 2182061.13972335)"
19.6836273,-72.159259,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T10:12:00Z,FRAPE (Haiti Outreach),"c(797840.504933525, 2178960.5162353)"
19.63431363,-72.14603428,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(799319.564055552, 2173521.64105832)"
19.64837857,-72.14485008,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(799417.72496212, 2175081.59403915)"
19.61429907,-72.13380642,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(800640.1126599, 2171326.30357365)"
19.6525879,-72.1820539,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2022-04-01T15:23:00Z,NA,"c(795505.998906098, 2175482.77696307)"
19.6272283,-72.1737602,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2017-03-17T15:21:00Z,NA,"c(796422.879742188, 2172688.36240931)"
19.6225519,-72.1855616,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2022-06-15T17:10:00Z,NA,"c(795192.894407626, 2172149.9113693)"
19.6903116,-72.1357789,"1re Section Basse Plaine (Limonade), Limonade, Nord, Haiti",Unprotected dug well,2018-11-13T15:33:00Z,NA,"c(800291.412151856, 2179742.23785095)"
19.6583218,-72.1928283,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2016-11-22T21:48:00Z,FRAPE (Haiti Outreach),"c(794364.952929945, 2176099.17938108)"
19.6303415,-72.1461098,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2016-11-29T20:47:00Z,FRAPE (Haiti Outreach),"c(799319.007607707, 2173081.54515891)"
19.62302403,-72.17348099,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2021-09-07T14:48:00Z,NA,"c(796459.904438985, 2172223.18167987)"
19.61707164,-72.14524269,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Water kiosk,2021-09-24T20:02:00Z,NA,"c(799434.624999408, 2171613.26649428)"
19.641264,-72.175284,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T10:12:00Z,FRAPE (Haiti Outreach),"c(796237.184617723, 2174240.31041635)"
19.6626412,-72.1418893,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Unprotected dug well,2017-04-19T16:30:00Z,NA,"c(799701.89132484, 2176666.57952402)"
19.70071799,-72.18078766,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(795550.474065713, 2180815.88252777)"
19.6250662,-72.1541187,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2016-11-29T20:47:00Z,FRAPE (Haiti Outreach),"c(798488.243220579, 2172483.18601302)"
19.6432079,-72.1332964,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Unprotected dug well,2017-04-20T13:21:00Z,NA,"c(800639.780587765, 2174529.24519883)"
19.6578367,-72.1865215,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2022-02-26T14:03:00Z,NA,"c(795027.597078518, 2176056.37818868)"
19.68028616,-72.18466077,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(795181.682149877, 2178546.1090484)"
19.6593384,-72.1373221,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2017-03-20T16:00:00Z,NA,"c(800187.27372464, 2176308.80699809)"
19.60253966,-72.14216083,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(799785.056703634, 2170009.08478283)"
19.62215051,-72.18200505,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Piped into public tap / standpipe / basin,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(795566.8931884, 2172111.61981088)"
19.6543066,-72.1784343,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-22T21:49:00Z,FRAPE (Haiti Outreach),"c(795882.654372116, 2175679.43229191)"
19.6525081,-72.1816896,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T17:36:00Z,FRAPE (Haiti Outreach),"c(795544.371843307, 2175474.57117029)"
19.66604595,-72.18310811,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Surface water,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(795370.703870336, 2176971.55986763)"
19.6240346,-72.18691349,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2021-09-17T13:19:00Z,NA,"c(795048.302247883, 2172311.79248787)"
19.62664594,-72.15543777,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(798346.8846297, 2172655.84992818)"
19.6418775,-72.1797583,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2017-03-27T15:37:00Z,NA,"c(795766.529290551, 2174300.48072817)"
19.6414256,-72.1775555,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T10:12:00Z,FRAPE (Haiti Outreach),"c(795998.51809869, 2174254.25748713)"
19.7145905,-72.1568676,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Unprotected dug well,2016-11-15T20:08:00Z,FRAPE (Haiti Outreach),"c(798033.981210407, 2182394.26767144)"
19.647392,-72.1842115,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2017-04-11T19:07:00Z,NA,"c(795289.11706842, 2174903.53339542)"
19.62631625,-72.1437202,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(799577.265655357, 2172639.89958319)"
19.6429189,-72.1783955,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2017-03-27T16:53:00Z,NA,"c(795907.628928034, 2174418.19512775)"
19.6215255,-72.1727394,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Piped into public tap / standpipe / basin,2016-11-24T18:46:00Z,FRAPE (Haiti Outreach),"c(796540.488141242, 2172058.49451417)"
19.6560188,-72.1635618,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T10:13:00Z,FRAPE (Haiti Outreach),"c(797440.084506558, 2175895.01636774)"
19.6583417,-72.1625555,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T10:13:00Z,FRAPE (Haiti Outreach),"c(797541.386571773, 2176154.06441381)"
19.6782717,-72.180232,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T17:36:00Z,FRAPE (Haiti Outreach),"c(795650.020831653, 2178330.6877666)"
19.6962239,-72.1652448,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(797189.240778658, 2180345.2511254)"
19.6221778,-72.1801576,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-22T21:49:00Z,FRAPE (Haiti Outreach),"c(795760.73595968, 2172117.848561)"
19.6817415,-72.1799765,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2022-06-27T13:17:00Z,NA,"c(795670.451250096, 2178715.44895694)"
19.6751106,-72.1794074,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-11T21:32:00Z,NA,"c(795742.342146402, 2177981.99801345)"
19.6785835,-72.1836182,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2021-08-23T13:34:00Z,NA,"c(795294.186007271, 2178359.33396781)"
19.64243849,-72.19406158,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(794264.543884453, 2174337.82378476)"
19.6253332,-72.1751404,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Protected dug well,2017-03-17T16:35:00Z,NA,"c(796281.508379319, 2172476.05915887)"
19.7195333,-72.1513933,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Unprotected dug well,2017-02-16T16:45:00Z,NA,"c(798599.006431929, 2182951.37583101)"
19.719595,-72.151417,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Unprotected dug well,2017-04-27T15:54:00Z,NA,"c(798596.405798343, 2182958.16816704)"
19.6587736,-72.1874405,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T17:36:00Z,FRAPE (Haiti Outreach),"c(794929.453318768, 2176158.55500361)"
19.6414771,-72.1789954,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2017-03-27T15:49:00Z,NA,"c(795847.321680773, 2174257.45823881)"
19.63397985,-72.15614352,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(798259.259372859, 2173466.93060411)"
19.6462711,-72.1535079,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2016-11-30T23:09:00Z,FRAPE (Haiti Outreach),"c(798513.104313812, 2174832.95353661)"
19.62302403,-72.17348099,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2021-09-07T14:37:00Z,NA,"c(796459.904438985, 2172223.18167987)"
19.689081,-72.1343724,"1re Section Basse Plaine (Limonade), Limonade, Nord, Haiti",NA,2018-11-13T15:18:00Z,NA,"c(800441.267364591, 2179608.41983033)"
